snapshot_id,hospital_id,snapshot_time,ed_beds_available,icu_beds_available,ct_available,cath_lab_available,trauma_bays_available,ventilators_available,isolation_beds_available,blood_o_units_available,nurse_team_available,crowding_index
RS0001201,H001,2025/12/11 00:00,15,1,1,1,2,4,6,17,1,0.718
RS0001202,H002,2025/12/11 00:00,10,1,1,1,1,3,5,12,1,0.762
RS0001203,H003,2025/12/11 00:00,9,6,1,0,0,3,1,17,1,0.544
RS0001204,H004,2025/12/11 00:00,0,6,1,0,0,3,2,22,1,1
RS0001205,H005,2025/12/11 00:00,10,5,1,1,1,5,2,27,1,0.686
RS0001206,H001,2025/12/11 04:00,15,8,1,0,2,7,4,14,0,0.788
RS0001207,H002,2025/12/11 04:00,7,4,1,1,1,4,2,17,1,0.813
RS0001208,H003,2025/12/11 04:00,8,4,1,0,0,0,2,16,1,0.574
RS0001209,H004,2025/12/11 04:00,9,0,0,0,0,5,2,14,1,0.466
RS0001210,H005,2025/12/11 04:00,15,7,1,0,1,7,6,26,1,0.549
RS0001211,H001,2025/12/11 08:00,17,0,1,1,0,4,2,23,0,0.559
RS0001212,H002,2025/12/11 08:00,4,4,1,1,0,7,2,10,1,0.917
RS0001213,H003,2025/12/11 08:00,9,0,1,0,0,3,4,15,1,0.593
RS0001214,H004,2025/12/11 08:00,3,3,1,0,0,0,3,16,1,0.821
RS0001215,H005,2025/12/11 08:00,14,5,1,1,0,2,6,23,1,0.623
RS0001216,H001,2025/12/11 12:00,9,5,1,1,2,1,6,6,1,0.9
RS0001217,H002,2025/12/11 12:00,8,2,1,1,0,3,2,9,1,0.85
RS0001218,H003,2025/12/11 12:00,9,0,1,0,0,1,3,20,1,0.711
RS0001219,H004,2025/12/11 12:00,5,1,1,0,0,0,4,13,1,0.626
RS0001220,H005,2025/12/11 12:00,10,0,1,1,1,3,5,13,1,0.808
RS0001221,H001,2025/12/11 16:00,12,9,1,1,0,6,3,16,1,0.748
RS0001222,H002,2025/12/11 16:00,10,4,1,0,0,9,1,9,1,0.614
RS0001223,H003,2025/12/11 16:00,6,0,1,0,2,4,6,23,1,0.828
RS0001224,H004,2025/12/11 16:00,7,0,1,0,0,0,5,8,1,0.682
RS0001225,H005,2025/12/11 16:00,14,6,1,1,0,2,3,13,1,0.724
RS0001226,H001,2025/12/11 20:00,8,6,1,1,1,5,3,9,1,0.789
RS0001227,H002,2025/12/11 20:00,11,3,1,1,0,7,5,12,1,0.755
RS0001228,H003,2025/12/11 20:00,0,7,1,0,0,4,2,10,1,0.928
RS0001229,H004,2025/12/11 20:00,3,0,1,0,0,0,2,18,1,0.903
RS0001230,H005,2025/12/11 20:00,6,7,1,1,3,1,3,18,1,0.835
RS0001231,H001,2025/12/12 00:00,12,2,1,1,1,10,3,11,1,0.789
RS0001232,H002,2025/12/12 00:00,5,5,1,0,1,3,4,22,1,0.909
RS0001233,H003,2025/12/12 00:00,6,0,1,0,0,7,4,15,1,0.685
RS0001234,H004,2025/12/12 00:00,6,2,1,0,1,2,2,18,1,0.572
RS0001235,H005,2025/12/12 00:00,9,15,1,1,2,6,6,16,1,0.788
RS0001236,H001,2025/12/12 04:00,10,7,1,1,2,4,4,17,1,0.887
RS0001237,H002,2025/12/12 04:00,15,3,1,1,0,4,5,12,1,0.638
RS0001238,H003,2025/12/12 04:00,9,0,1,0,1,3,3,17,1,0.631
RS0001239,H004,2025/12/12 04:00,0,0,1,0,0,3,2,25,1,1
RS0001240,H005,2025/12/12 04:00,15,8,1,1,0,1,1,16,1,0.6
RS0001241,H001,2025/12/12 08:00,20,11,1,1,0,6,5,21,1,0.647
RS0001242,H002,2025/12/12 08:00,5,5,1,1,0,2,7,33,1,0.833
RS0001243,H003,2025/12/12 08:00,7,2,1,0,1,7,4,26,1,0.848
RS0001244,H004,2025/12/12 08:00,4,0,1,0,1,4,2,13,1,0.763
RS0001245,H005,2025/12/12 08:00,14,2,1,1,1,5,6,19,1,0.597
RS0001246,H001,2025/12/12 12:00,11,1,1,1,1,2,5,16,1,0.698
RS0001247,H002,2025/12/12 12:00,8,0,1,1,2,2,3,12,1,0.815
RS0001248,H003,2025/12/12 12:00,6,0,1,0,0,3,3,7,1,0.779
RS0001249,H004,2025/12/12 12:00,7,0,1,0,0,1,1,19,1,0.581
RS0001250,H005,2025/12/12 12:00,8,3,1,1,1,4,0,17,1,0.817
RS0001251,H001,2025/12/12 16:00,12,13,1,0,1,2,5,13,1,0.864
RS0001252,H002,2025/12/12 16:00,2,3,1,1,0,1,7,15,1,0.952
RS0001253,H003,2025/12/12 16:00,6,0,1,0,0,1,4,16,1,0.773
RS0001254,H004,2025/12/12 16:00,0,0,1,0,0,0,3,17,1,1
RS0001255,H005,2025/12/12 16:00,14,3,1,1,2,2,5,26,1,0.708
RS0001256,H001,2025/12/12 20:00,12,5,0,1,2,6,3,23,1,0.737
RS0001257,H002,2025/12/12 20:00,3,6,1,1,1,4,6,7,1,0.927
RS0001258,H003,2025/12/12 20:00,3,2,0,0,0,1,0,9,1,0.899
RS0001259,H004,2025/12/12 20:00,5,2,1,0,0,1,3,15,1,0.627
RS0001260,H005,2025/12/12 20:00,12,2,1,1,1,1,1,8,1,0.727
RS0001261,H001,2025/12/13 00:00,9,8,1,1,0,8,2,17,1,0.847
RS0001262,H002,2025/12/13 00:00,10,2,1,1,0,1,6,17,1,0.584
RS0001263,H003,2025/12/13 00:00,11,2,1,0,1,3,2,18,1,0.678
RS0001264,H004,2025/12/13 00:00,8,0,1,0,0,0,3,10,1,0.569
RS0001265,H005,2025/12/13 00:00,9,3,1,1,0,6,6,16,1,0.756
RS0001266,H001,2025/12/13 04:00,11,1,1,0,0,6,6,6,1,0.641
RS0001267,H002,2025/12/13 04:00,5,0,1,1,0,5,5,8,1,0.804
RS0001268,H003,2025/12/13 04:00,10,2,1,0,0,8,3,13,1,0.63
RS0001269,H004,2025/12/13 04:00,10,6,1,0,1,2,3,12,1,0.517
RS0001270,H005,2025/12/13 04:00,15,4,1,1,3,5,2,15,1,0.542
RS0001271,H001,2025/12/13 08:00,9,5,1,1,2,7,0,17,1,0.847
RS0001272,H002,2025/12/13 08:00,2,7,1,1,0,1,4,19,1,0.879
RS0001273,H003,2025/12/13 08:00,7,5,1,0,1,0,2,23,1,0.662
RS0001274,H004,2025/12/13 08:00,0,2,1,0,1,0,3,15,1,0.906
RS0001275,H005,2025/12/13 08:00,6,5,1,1,3,4,5,19,1,0.912
RS0001276,H001,2025/12/13 12:00,10,7,1,1,0,0,4,9,1,0.797
RS0001277,H002,2025/12/13 12:00,10,5,1,1,0,4,3,12,1,0.67
RS0001278,H003,2025/12/13 12:00,9,1,1,0,0,2,4,10,1,0.666
RS0001279,H004,2025/12/13 12:00,0,2,1,0,0,0,6,13,1,1
RS0001280,H005,2025/12/13 12:00,11,2,1,1,0,6,2,20,1,0.626
RS0001281,H001,2025/12/13 16:00,12,1,1,1,1,5,4,6,1,0.858
RS0001282,H002,2025/12/13 16:00,13,0,1,1,0,1,2,20,1,0.591
RS0001283,H003,2025/12/13 16:00,9,0,0,0,0,1,1,3,1,0.719
RS0001284,H004,2025/12/13 16:00,6,0,1,0,1,1,0,10,1,0.559
RS0001285,H005,2025/12/13 16:00,12,0,1,1,1,4,0,7,1,0.692
RS0001286,H001,2025/12/13 20:00,14,5,1,1,2,2,5,20,1,0.571
RS0001287,H002,2025/12/13 20:00,9,2,1,1,0,2,3,23,1,0.716
RS0001288,H003,2025/12/13 20:00,4,2,1,0,1,2,5,9,1,0.854
RS0001289,H004,2025/12/13 20:00,3,0,1,0,0,0,3,9,1,0.757
RS0001290,H005,2025/12/13 20:00,12,5,1,1,0,3,7,15,1,0.681
RS0001291,H001,2025/12/14 00:00,12,10,1,1,1,3,3,9,1,0.751
RS0001292,H002,2025/12/14 00:00,11,1,1,1,0,3,0,18,1,0.709
RS0001293,H003,2025/12/14 00:00,8,8,1,0,0,2,4,0,1,0.632
RS0001294,H004,2025/12/14 00:00,7,0,1,0,0,0,5,17,1,0.71
RS0001295,H005,2025/12/14 00:00,10,3,1,1,1,6,7,16,1,0.669
RS0001296,H001,2025/12/14 04:00,14,0,1,1,1,4,3,21,1,0.574
RS0001297,H002,2025/12/14 04:00,7,8,1,0,0,0,1,14,1,0.832
RS0001298,H003,2025/12/14 04:00,7,1,1,0,1,3,3,22,1,0.643
RS0001299,H004,2025/12/14 04:00,2,1,1,0,0,1,2,10,1,0.906
RS0001300,H005,2025/12/14 04:00,23,2,1,1,0,0,1,22,1,0.531
RS0001301,H001,2025/12/14 08:00,11,2,1,0,1,4,3,22,1,0.776
RS0001302,H002,2025/12/14 08:00,9,11,1,1,0,2,1,14,1,0.845
RS0001303,H003,2025/12/14 08:00,6,0,1,0,2,1,5,24,1,0.796
RS0001304,H004,2025/12/14 08:00,5,0,1,0,0,1,4,14,1,0.746
RS0001305,H005,2025/12/14 08:00,9,5,1,1,0,6,6,11,1,0.794
RS0001306,H001,2025/12/14 12:00,16,4,1,1,1,3,3,11,1,0.669
RS0001307,H002,2025/12/14 12:00,9,5,1,1,0,0,4,16,1,0.656
RS0001308,H003,2025/12/14 12:00,3,3,1,0,0,1,3,8,1,0.989
RS0001309,H004,2025/12/14 12:00,3,0,1,0,0,1,1,15,1,0.771
RS0001310,H005,2025/12/14 12:00,8,2,1,1,1,6,5,21,1,0.907
RS0001311,H001,2025/12/14 16:00,10,1,1,1,0,3,2,12,1,0.665
RS0001312,H002,2025/12/14 16:00,10,4,1,1,1,2,3,9,1,0.677
RS0001313,H003,2025/12/14 16:00,13,0,1,0,1,1,2,19,1,0.511
RS0001314,H004,2025/12/14 16:00,6,0,1,0,1,0,0,16,1,0.567
RS0001315,H005,2025/12/14 16:00,10,4,1,1,1,2,0,13,1,0.887
RS0001316,H001,2025/12/14 20:00,16,4,1,1,0,6,4,12,1,0.707
RS0001317,H002,2025/12/14 20:00,0,5,1,1,2,3,4,11,1,1
RS0001318,H003,2025/12/14 20:00,8,0,1,0,0,0,4,16,1,0.787
RS0001319,H004,2025/12/14 20:00,9,0,0,0,0,3,2,9,1,0.477
RS0001320,H005,2025/12/14 20:00,12,5,1,1,0,2,5,12,1,0.719
RS0001321,H001,2025/12/15 00:00,8,6,1,1,1,4,3,22,1,0.925
RS0001322,H002,2025/12/15 00:00,7,1,1,1,0,0,6,16,1,0.725
RS0001323,H003,2025/12/15 00:00,5,4,1,0,0,0,7,15,1,0.851
RS0001324,H004,2025/12/15 00:00,0,0,1,0,1,4,5,19,1,0.937
RS0001325,H005,2025/12/15 00:00,7,2,1,1,0,4,7,17,1,0.869
RS0001326,H001,2025/12/15 04:00,17,5,1,1,1,9,10,16,1,0.552
RS0001327,H002,2025/12/15 04:00,19,1,1,1,1,3,5,18,1,0.388
RS0001328,H003,2025/12/15 04:00,9,1,1,0,0,5,5,25,1,0.663
RS0001329,H004,2025/12/15 04:00,8,3,1,0,0,0,5,17,1,0.448
RS0001330,H005,2025/12/15 04:00,8,0,1,1,0,5,5,25,1,0.79
RS0001331,H001,2025/12/15 08:00,18,3,1,1,0,7,5,20,1,0.661
RS0001332,H002,2025/12/15 08:00,5,2,1,1,0,2,1,16,1,0.77
RS0001333,H003,2025/12/15 08:00,13,4,1,0,0,1,4,15,1,0.45
RS0001334,H004,2025/12/15 08:00,1,4,1,0,0,1,3,12,1,0.89
RS0001335,H005,2025/12/15 08:00,19,5,1,1,0,5,2,13,1,0.55
RS0001336,H001,2025/12/15 12:00,17,2,1,1,2,4,1,9,0,0.666
RS0001337,H002,2025/12/15 12:00,3,0,1,1,0,1,3,14,1,0.949
RS0001338,H003,2025/12/15 12:00,6,0,1,0,1,0,2,18,1,0.754
RS0001339,H004,2025/12/15 12:00,0,0,1,0,0,1,5,9,1,1
RS0001340,H005,2025/12/15 12:00,16,0,1,1,0,3,8,9,1,0.532
RS0001341,H001,2025/12/15 16:00,9,3,1,1,0,6,4,13,1,0.787
RS0001342,H002,2025/12/15 16:00,13,0,1,1,0,1,1,17,0,0.566
RS0001343,H003,2025/12/15 16:00,5,1,1,0,0,2,5,9,1,0.806
RS0001344,H004,2025/12/15 16:00,5,2,1,0,0,1,2,12,1,0.615
RS0001345,H005,2025/12/15 16:00,14,5,1,1,1,2,3,9,0,0.614
RS0001346,H001,2025/12/15 20:00,16,0,1,1,0,6,5,14,1,0.563
RS0001347,H002,2025/12/15 20:00,4,5,1,1,2,5,7,14,1,0.924
RS0001348,H003,2025/12/15 20:00,10,0,1,0,0,2,3,14,1,0.706
RS0001349,H004,2025/12/15 20:00,4,5,1,0,0,3,3,11,1,0.704
RS0001350,H005,2025/12/15 20:00,5,2,1,1,1,3,4,13,1,0.913
RS0001351,H001,2025/12/16 00:00,16,9,0,1,2,8,5,7,1,0.683
RS0001352,H002,2025/12/16 00:00,6,1,1,1,2,0,4,23,1,0.836
RS0001353,H003,2025/12/16 00:00,4,0,1,0,0,2,6,21,1,0.865
RS0001354,H004,2025/12/16 00:00,1,5,1,0,0,0,4,25,1,0.927
RS0001355,H005,2025/12/16 00:00,15,8,1,1,2,1,3,20,1,0.632
RS0001356,H001,2025/12/16 04:00,6,9,1,1,2,5,5,20,1,0.914
RS0001357,H002,2025/12/16 04:00,13,2,1,1,0,2,4,11,1,0.615
RS0001358,H003,2025/12/16 04:00,4,0,1,0,2,2,7,25,1,0.809
RS0001359,H004,2025/12/16 04:00,0,3,0,0,1,6,4,24,1,1
RS0001360,H005,2025/12/16 04:00,18,1,1,1,0,5,2,21,1,0.525
RS0001361,H001,2025/12/16 08:00,8,8,1,1,0,9,5,14,1,0.777
RS0001362,H002,2025/12/16 08:00,7,2,0,1,0,3,6,17,1,0.888
RS0001363,H003,2025/12/16 08:00,6,2,1,0,0,5,4,22,1,0.805
RS0001364,H004,2025/12/16 08:00,0,2,1,0,1,2,3,21,1,1
RS0001365,H005,2025/12/16 08:00,13,4,1,1,2,6,5,20,1,0.576
RS0001366,H001,2025/12/16 12:00,14,8,1,1,1,4,0,14,1,0.591
RS0001367,H002,2025/12/16 12:00,6,0,1,1,1,4,6,10,0,0.868
RS0001368,H003,2025/12/16 12:00,4,2,1,0,1,3,2,10,1,0.743
RS0001369,H004,2025/12/16 12:00,3,1,1,0,0,2,3,17,1,0.761
RS0001370,H005,2025/12/16 12:00,6,3,1,1,2,6,5,5,1,0.94
RS0001371,H001,2025/12/16 16:00,11,2,1,1,1,5,1,19,1,0.745
RS0001372,H002,2025/12/16 16:00,5,5,1,1,0,5,2,13,1,0.837
RS0001373,H003,2025/12/16 16:00,7,2,1,0,0,0,3,19,1,0.626
RS0001374,H004,2025/12/16 16:00,0,0,1,0,0,3,3,13,1,0.989
RS0001375,H005,2025/12/16 16:00,9,1,1,1,0,3,5,11,1,0.712
RS0001376,H001,2025/12/16 20:00,9,4,1,1,1,6,6,13,0,0.736
RS0001377,H002,2025/12/16 20:00,6,2,1,1,0,3,4,14,1,0.931
RS0001378,H003,2025/12/16 20:00,4,0,1,0,0,6,0,9,1,0.981
RS0001379,H004,2025/12/16 20:00,6,3,0,0,0,1,3,23,1,0.697
RS0001380,H005,2025/12/16 20:00,13,1,1,0,1,2,2,17,1,0.6
RS0001381,H001,2025/12/17 00:00,11,3,1,0,1,4,5,18,1,0.856
RS0001382,H002,2025/12/17 00:00,7,1,1,1,1,5,5,17,1,0.86
RS0001383,H003,2025/12/17 00:00,3,0,1,0,1,4,6,21,1,0.799
RS0001384,H004,2025/12/17 00:00,5,1,1,0,0,2,4,14,1,0.791
RS0001385,H005,2025/12/17 00:00,12,4,1,1,0,4,6,22,1,0.645
RS0001386,H001,2025/12/17 04:00,11,8,1,1,2,6,3,17,1,0.858
RS0001387,H002,2025/12/17 04:00,10,3,1,1,1,4,7,17,0,0.674
RS0001388,H003,2025/12/17 04:00,12,1,1,0,1,3,4,19,1,0.491
RS0001389,H004,2025/12/17 04:00,5,6,1,0,1,2,7,21,1,0.733
RS0001390,H005,2025/12/17 04:00,10,5,1,1,1,3,5,24,1,0.826
RS0001391,H001,2025/12/17 08:00,15,8,1,1,0,5,7,17,1,0.694
RS0001392,H002,2025/12/17 08:00,12,4,1,1,0,6,5,22,1,0.7
RS0001393,H003,2025/12/17 08:00,4,2,1,0,0,0,3,12,0,0.854
RS0001394,H004,2025/12/17 08:00,8,1,0,0,0,2,5,10,1,0.624
RS0001395,H005,2025/12/17 08:00,7,3,1,1,2,3,6,13,0,0.893
RS0001396,H001,2025/12/17 12:00,10,7,0,1,0,5,2,13,1,0.878
RS0001397,H002,2025/12/17 12:00,0,4,1,1,0,4,6,15,1,1
RS0001398,H003,2025/12/17 12:00,1,0,1,0,0,2,5,23,1,0.986
RS0001399,H004,2025/12/17 12:00,10,4,1,0,0,1,5,2,1,0.448
RS0001400,H005,2025/12/17 12:00,9,4,1,1,1,6,1,13,1,0.842
RS0001401,H001,2025/12/17 16:00,10,10,1,1,1,9,3,23,1,0.894
RS0001402,H002,2025/12/17 16:00,5,4,1,1,0,4,4,16,1,0.899
RS0001403,H003,2025/12/17 16:00,0,7,1,0,2,0,6,9,1,1
RS0001404,H004,2025/12/17 16:00,5,1,0,0,0,2,0,17,1,0.738
RS0001405,H005,2025/12/17 16:00,11,4,1,1,0,4,2,8,1,0.731
RS0001406,H001,2025/12/17 20:00,0,7,1,1,1,3,3,15,1,1
RS0001407,H002,2025/12/17 20:00,16,5,1,1,0,0,0,16,1,0.601
RS0001408,H003,2025/12/17 20:00,0,3,1,0,1,2,3,13,1,1
RS0001409,H004,2025/12/17 20:00,0,0,1,0,0,0,4,11,1,0.94
RS0001410,H005,2025/12/17 20:00,14,0,1,0,1,4,3,18,1,0.688
RS0001411,H001,2025/12/18 00:00,12,6,1,1,2,5,4,23,0,0.752
RS0001412,H002,2025/12/18 00:00,12,2,1,1,1,0,5,20,1,0.747
RS0001413,H003,2025/12/18 00:00,7,3,1,0,1,1,4,19,1,0.73
RS0001414,H004,2025/12/18 00:00,11,2,1,0,1,2,6,16,1,0.217
RS0001415,H005,2025/12/18 00:00,12,4,1,0,2,9,2,17,1,0.784
RS0001416,H001,2025/12/18 04:00,22,5,1,1,1,8,1,12,1,0.541
RS0001417,H002,2025/12/18 04:00,14,3,1,1,0,7,3,18,1,0.464
RS0001418,H003,2025/12/18 04:00,8,2,1,0,0,0,4,19,1,0.582
RS0001419,H004,2025/12/18 04:00,8,1,1,0,1,2,3,17,1,0.452
RS0001420,H005,2025/12/18 04:00,10,4,1,1,2,3,3,12,1,0.692
RS0001421,H001,2025/12/18 08:00,13,6,1,1,1,4,5,24,1,0.749
RS0001422,H002,2025/12/18 08:00,9,7,1,1,0,0,4,23,1,0.826
RS0001423,H003,2025/12/18 08:00,11,5,1,0,0,1,3,17,1,0.639
RS0001424,H004,2025/12/18 08:00,4,4,1,0,0,0,8,22,1,0.887
RS0001425,H005,2025/12/18 08:00,12,6,1,1,2,4,6,22,1,0.663
RS0001426,H001,2025/12/18 12:00,9,1,1,1,0,5,4,10,1,0.772
RS0001427,H002,2025/12/18 12:00,16,1,1,1,0,1,5,15,1,0.605
RS0001428,H003,2025/12/18 12:00,5,4,1,0,2,6,4,15,1,0.773
RS0001429,H004,2025/12/18 12:00,0,0,1,0,1,2,7,12,1,1
RS0001430,H005,2025/12/18 12:00,10,6,1,1,0,7,0,19,1,0.783
RS0001431,H001,2025/12/18 16:00,9,3,1,1,0,4,4,11,1,0.911
RS0001432,H002,2025/12/18 16:00,3,3,1,1,2,1,6,18,1,0.913
RS0001433,H003,2025/12/18 16:00,0,0,1,0,1,1,5,5,1,1
RS0001434,H004,2025/12/18 16:00,0,0,1,0,1,2,3,5,1,0.944
RS0001435,H005,2025/12/18 16:00,7,9,1,1,2,1,4,17,1,0.727
RS0001436,H001,2025/12/18 20:00,12,1,1,1,1,8,0,9,1,0.67
RS0001437,H002,2025/12/18 20:00,15,0,1,1,1,3,1,12,1,0.57
RS0001438,H003,2025/12/18 20:00,3,0,1,0,0,1,8,8,1,0.877
RS0001439,H004,2025/12/18 20:00,9,3,1,0,0,4,1,14,1,0.473
RS0001440,H005,2025/12/18 20:00,13,4,1,1,1,4,2,18,1,0.672
RS0001441,H001,2025/12/19 00:00,10,8,1,1,1,7,3,15,1,0.83
RS0001442,H002,2025/12/19 00:00,7,5,1,1,0,4,4,25,1,0.783
RS0001443,H003,2025/12/19 00:00,9,4,1,0,0,0,6,16,1,0.563
RS0001444,H004,2025/12/19 00:00,4,2,1,0,0,0,2,20,1,0.832
RS0001445,H005,2025/12/19 00:00,19,9,1,1,1,5,4,19,1,0.484
RS0001446,H001,2025/12/19 04:00,5,5,1,1,0,3,4,21,1,0.941
RS0001447,H002,2025/12/19 04:00,7,2,1,1,2,4,1,19,1,0.773
RS0001448,H003,2025/12/19 04:00,0,5,1,0,1,0,5,23,1,1
RS0001449,H004,2025/12/19 04:00,2,2,1,0,0,2,5,21,1,0.871
RS0001450,H005,2025/12/19 04:00,7,4,1,1,0,7,2,15,1,0.827
RS0001451,H001,2025/12/19 08:00,10,10,1,1,0,4,3,18,1,0.688
RS0001452,H002,2025/12/19 08:00,11,6,1,1,2,2,7,17,1,0.555
RS0001453,H003,2025/12/19 08:00,11,2,1,0,2,0,5,23,1,0.51
RS0001454,H004,2025/12/19 08:00,5,0,1,0,0,1,6,17,1,0.738
RS0001455,H005,2025/12/19 08:00,13,3,1,0,1,6,5,16,1,0.782
RS0001456,H001,2025/12/19 12:00,10,0,1,1,1,3,5,18,1,0.789
RS0001457,H002,2025/12/19 12:00,7,2,1,1,1,6,6,14,0,0.764
RS0001458,H003,2025/12/19 12:00,5,4,1,0,0,2,4,17,1,0.788
RS0001459,H004,2025/12/19 12:00,7,1,1,0,0,1,0,11,1,0.563
RS0001460,H005,2025/12/19 12:00,15,6,1,1,2,0,3,7,1,0.512
RS0001461,H001,2025/12/19 16:00,11,9,0,1,1,1,3,10,1,0.835
RS0001462,H002,2025/12/19 16:00,5,0,1,1,2,3,5,2,1,0.879
RS0001463,H003,2025/12/19 16:00,3,1,1,0,1,0,7,13,1,0.906
RS0001464,H004,2025/12/19 16:00,0,1,1,0,0,3,1,12,1,0.927
RS0001465,H005,2025/12/19 16:00,10,3,1,1,1,2,4,4,1,0.771
RS0001466,H001,2025/12/19 20:00,13,4,1,1,0,1,4,10,1,0.699
RS0001467,H002,2025/12/19 20:00,15,0,1,1,1,6,7,6,1,0.529
RS0001468,H003,2025/12/19 20:00,5,9,1,0,1,2,2,12,1,0.886
RS0001469,H004,2025/12/19 20:00,4,0,1,0,1,5,2,23,1,0.702
RS0001470,H005,2025/12/19 20:00,1,6,1,1,2,2,7,15,1,0.937
RS0001471,H001,2025/12/20 00:00,13,10,1,1,1,4,4,15,1,0.713
RS0001472,H002,2025/12/20 00:00,10,7,1,1,2,2,3,15,1,0.592
RS0001473,H003,2025/12/20 00:00,7,6,1,0,0,2,4,11,1,0.718
RS0001474,H004,2025/12/20 00:00,8,1,1,0,0,0,5,11,1,0.516
RS0001475,H005,2025/12/20 00:00,9,6,1,1,3,4,2,18,1,0.809
RS0001476,H001,2025/12/20 04:00,12,9,1,1,0,7,6,15,1,0.683
RS0001477,H002,2025/12/20 04:00,12,8,1,1,0,1,0,8,1,0.696
RS0001478,H003,2025/12/20 04:00,2,0,1,0,0,2,3,20,1,1
RS0001479,H004,2025/12/20 04:00,8,0,0,0,0,1,1,9,1,0.429
RS0001480,H005,2025/12/20 04:00,4,4,1,1,1,1,5,10,1,1
RS0001481,H001,2025/12/20 08:00,5,2,1,1,1,7,5,14,1,0.873
RS0001482,H002,2025/12/20 08:00,12,0,1,1,0,1,5,14,1,0.715
RS0001483,H003,2025/12/20 08:00,7,0,1,0,0,4,6,17,1,0.61
RS0001484,H004,2025/12/20 08:00,8,1,1,0,1,0,3,15,1,0.635
RS0001485,H005,2025/12/20 08:00,10,6,1,1,2,4,7,23,1,0.669
RS0001486,H001,2025/12/20 12:00,9,4,1,1,2,5,2,19,1,0.892
RS0001487,H002,2025/12/20 12:00,0,1,1,1,0,0,0,13,1,0.992
RS0001488,H003,2025/12/20 12:00,5,0,1,0,0,0,2,8,1,0.919
RS0001489,H004,2025/12/20 12:00,0,0,1,0,0,0,6,9,1,1
RS0001490,H005,2025/12/20 12:00,6,3,0,1,1,0,0,8,1,0.782
RS0001491,H001,2025/12/20 16:00,9,3,1,1,2,7,4,13,1,0.873
RS0001492,H002,2025/12/20 16:00,5,1,1,1,0,0,2,8,0,0.971
RS0001493,H003,2025/12/20 16:00,11,5,1,0,1,4,2,10,1,0.526
RS0001494,H004,2025/12/20 16:00,11,3,1,0,0,0,0,17,1,0.241
RS0001495,H005,2025/12/20 16:00,11,2,1,1,0,1,2,7,0,0.678
RS0001496,H001,2025/12/20 20:00,15,6,1,1,0,6,4,7,1,0.624
RS0001497,H002,2025/12/20 20:00,8,8,1,1,0,0,2,17,1,0.64
RS0001498,H003,2025/12/20 20:00,2,1,1,0,1,7,3,14,1,1
RS0001499,H004,2025/12/20 20:00,3,0,1,0,0,0,0,14,1,0.831
RS0001500,H005,2025/12/20 20:00,9,2,1,1,1,4,3,15,1,0.719
RS0001501,H001,2025/12/21 00:00,13,3,1,1,3,4,3,13,1,0.813
RS0001502,H002,2025/12/21 00:00,4,2,1,1,0,6,2,12,1,0.992
RS0001503,H003,2025/12/21 00:00,10,0,1,0,1,3,7,17,1,0.689
RS0001504,H004,2025/12/21 00:00,0,0,1,0,0,2,3,14,1,1
RS0001505,H005,2025/12/21 00:00,20,6,1,1,2,6,4,17,1,0.435
RS0001506,H001,2025/12/21 04:00,13,3,1,1,2,8,2,13,1,0.692
RS0001507,H002,2025/12/21 04:00,12,0,1,1,0,7,4,10,1,0.667
RS0001508,H003,2025/12/21 04:00,8,0,1,0,1,2,6,12,1,0.75
RS0001509,H004,2025/12/21 04:00,6,1,1,0,0,3,4,9,1,0.771
RS0001510,H005,2025/12/21 04:00,4,2,1,0,0,3,4,18,1,0.899
RS0001511,H001,2025/12/21 08:00,6,5,1,1,1,1,5,21,1,0.985
RS0001512,H002,2025/12/21 08:00,6,1,1,1,1,2,4,12,1,0.788
RS0001513,H003,2025/12/21 08:00,9,1,1,0,2,3,5,10,1,0.694
RS0001514,H004,2025/12/21 08:00,0,1,1,0,0,3,6,16,1,1
RS0001515,H005,2025/12/21 08:00,7,3,1,1,2,5,4,16,1,0.942
RS0001516,H001,2025/12/21 12:00,16,2,1,1,1,4,4,7,1,0.578
RS0001517,H002,2025/12/21 12:00,9,2,1,1,0,0,1,9,1,0.605
RS0001518,H003,2025/12/21 12:00,11,4,1,0,0,2,1,19,1,0.65
RS0001519,H004,2025/12/21 12:00,11,3,1,0,1,1,2,13,1,0.256
RS0001520,H005,2025/12/21 12:00,10,3,1,1,0,5,1,7,1,0.721
RS0001521,H001,2025/12/21 16:00,13,6,1,1,0,2,2,10,1,0.7
RS0001522,H002,2025/12/21 16:00,6,0,1,1,1,0,3,25,1,0.744
RS0001523,H003,2025/12/21 16:00,2,0,1,0,0,0,1,13,1,0.911
RS0001524,H004,2025/12/21 16:00,0,0,1,0,0,1,3,9,1,1
RS0001525,H005,2025/12/21 16:00,6,7,1,1,1,2,3,19,1,0.919
RS0001526,H001,2025/12/21 20:00,12,9,1,1,1,2,3,12,1,0.849
RS0001527,H002,2025/12/21 20:00,5,0,1,1,0,0,5,12,0,0.819
RS0001528,H003,2025/12/21 20:00,9,1,1,0,0,0,1,19,1,0.667
RS0001529,H004,2025/12/21 20:00,4,7,1,0,0,1,5,9,1,0.718
RS0001530,H005,2025/12/21 20:00,10,5,1,1,0,2,3,22,1,0.724
RS0001531,H001,2025/12/22 00:00,16,5,1,1,1,8,3,19,1,0.527
RS0001532,H002,2025/12/22 00:00,9,4,1,1,2,3,5,13,1,0.735
