shift_id,hospital_id,specialty,clinician_id,shift_label,shift_start,shift_end,on_call
SH001286,H002,心臟內科,C0024,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001287,H002,心臟內科,C0025,小夜班,2025/11/13 16:00,2025/11/14 00:00,1
SH001288,H002,神經內科,C0026,夜班,2025/11/13 00:00,2025/11/13 08:00,1
SH001289,H002,神經內科,C0027,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001290,H002,神經內科,C0027,小夜班,2025/11/13 16:00,2025/11/14 00:00,1
SH001291,H002,外傷外科,C0029,夜班,2025/11/13 00:00,2025/11/13 08:00,1
SH001292,H002,外傷外科,C0029,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001293,H002,外傷外科,C0028,小夜班,2025/11/13 16:00,2025/11/14 00:00,1
SH001294,H002,加護醫學,C0031,夜班,2025/11/13 00:00,2025/11/13 08:00,0
SH001295,H002,加護醫學,C0031,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001296,H002,加護醫學,C0030,小夜班,2025/11/13 16:00,2025/11/14 00:00,0
SH001297,H002,放射科,C0032,夜班,2025/11/13 00:00,2025/11/13 08:00,0
SH001298,H002,放射科,C0033,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001299,H002,放射科,C0032,小夜班,2025/11/13 16:00,2025/11/14 00:00,0
SH001300,H002,護理組長,C0035,夜班,2025/11/13 00:00,2025/11/13 08:00,0
SH001301,H002,護理組長,C0034,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001302,H002,護理組長,C0034,小夜班,2025/11/13 16:00,2025/11/14 00:00,0
SH001303,H003,急診,C0037,夜班,2025/11/13 00:00,2025/11/13 08:00,0
SH001304,H003,急診,C0036,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001305,H003,急診,C0037,小夜班,2025/11/13 16:00,2025/11/14 00:00,0
SH001306,H003,心臟內科,C0039,夜班,2025/11/13 00:00,2025/11/13 08:00,1
SH001307,H003,心臟內科,C0038,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001308,H003,心臟內科,C0038,小夜班,2025/11/13 16:00,2025/11/14 00:00,1
SH001309,H003,神經內科,C0041,夜班,2025/11/13 00:00,2025/11/13 08:00,1
SH001310,H003,神經內科,C0041,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001311,H003,神經內科,C0040,小夜班,2025/11/13 16:00,2025/11/14 00:00,1
SH001312,H003,外傷外科,C0043,夜班,2025/11/13 00:00,2025/11/13 08:00,1
SH001313,H003,外傷外科,C0042,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001314,H003,外傷外科,C0042,小夜班,2025/11/13 16:00,2025/11/14 00:00,1
SH001315,H003,加護醫學,C0044,夜班,2025/11/13 00:00,2025/11/13 08:00,0
SH001316,H003,加護醫學,C0044,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001317,H003,加護醫學,C0044,小夜班,2025/11/13 16:00,2025/11/14 00:00,0
SH001318,H003,放射科,C0047,夜班,2025/11/13 00:00,2025/11/13 08:00,0
SH001319,H003,放射科,C0047,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001320,H003,放射科,C0046,小夜班,2025/11/13 16:00,2025/11/14 00:00,0
SH001321,H003,護理組長,C0048,夜班,2025/11/13 00:00,2025/11/13 08:00,0
SH001322,H003,護理組長,C0048,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001323,H003,護理組長,C0049,小夜班,2025/11/13 16:00,2025/11/14 00:00,0
SH001324,H004,急診,C0050,夜班,2025/11/13 00:00,2025/11/13 08:00,0
SH001325,H004,急診,C0051,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001326,H004,急診,C0051,小夜班,2025/11/13 16:00,2025/11/14 00:00,0
SH001327,H004,心臟內科,C0052,夜班,2025/11/13 00:00,2025/11/13 08:00,1
SH001328,H004,心臟內科,C0052,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001329,H004,心臟內科,C0053,小夜班,2025/11/13 16:00,2025/11/14 00:00,1
SH001330,H004,神經內科,C0054,夜班,2025/11/13 00:00,2025/11/13 08:00,1
SH001331,H004,神經內科,C0055,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001332,H004,神經內科,C0054,小夜班,2025/11/13 16:00,2025/11/14 00:00,1
SH001333,H004,外傷外科,C0057,夜班,2025/11/13 00:00,2025/11/13 08:00,1
SH001334,H004,外傷外科,C0057,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001335,H004,外傷外科,C0056,小夜班,2025/11/13 16:00,2025/11/14 00:00,1
SH001336,H004,加護醫學,C0059,夜班,2025/11/13 00:00,2025/11/13 08:00,0
SH001337,H004,加護醫學,C0059,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001338,H004,加護醫學,C0058,小夜班,2025/11/13 16:00,2025/11/14 00:00,0
SH001339,H004,放射科,C0060,夜班,2025/11/13 00:00,2025/11/13 08:00,0
SH001340,H004,放射科,C0060,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001341,H004,放射科,C0061,小夜班,2025/11/13 16:00,2025/11/14 00:00,0
SH001342,H004,護理組長,C0063,夜班,2025/11/13 00:00,2025/11/13 08:00,0
SH001343,H004,護理組長,C0062,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001344,H004,護理組長,C0062,小夜班,2025/11/13 16:00,2025/11/14 00:00,0
SH001345,H005,急診,C0066,夜班,2025/11/13 00:00,2025/11/13 08:00,0
SH001346,H005,急診,C0064,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001347,H005,急診,C0065,小夜班,2025/11/13 16:00,2025/11/14 00:00,0
SH001348,H005,心臟內科,C0067,夜班,2025/11/13 00:00,2025/11/13 08:00,1
SH001349,H005,心臟內科,C0067,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001350,H005,心臟內科,C0068,小夜班,2025/11/13 16:00,2025/11/14 00:00,1
SH001351,H005,神經內科,C0071,夜班,2025/11/13 00:00,2025/11/13 08:00,1
SH001352,H005,神經內科,C0072,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001353,H005,神經內科,C0072,小夜班,2025/11/13 16:00,2025/11/14 00:00,1
SH001354,H005,外傷外科,C0074,夜班,2025/11/13 00:00,2025/11/13 08:00,1
SH001355,H005,外傷外科,C0074,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001356,H005,外傷外科,C0073,小夜班,2025/11/13 16:00,2025/11/14 00:00,1
SH001357,H005,加護醫學,C0076,夜班,2025/11/13 00:00,2025/11/13 08:00,0
SH001358,H005,加護醫學,C0076,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001359,H005,加護醫學,C0076,小夜班,2025/11/13 16:00,2025/11/14 00:00,0
SH001360,H005,放射科,C0080,夜班,2025/11/13 00:00,2025/11/13 08:00,0
SH001361,H005,放射科,C0080,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001362,H005,放射科,C0079,小夜班,2025/11/13 16:00,2025/11/14 00:00,0
SH001363,H005,護理組長,C0083,夜班,2025/11/13 00:00,2025/11/13 08:00,0
SH001364,H005,護理組長,C0084,日班,2025/11/13 08:00,2025/11/13 16:00,0
SH001365,H005,護理組長,C0082,小夜班,2025/11/13 16:00,2025/11/14 00:00,0
SH001366,H001,急診,C0002,夜班,2025/11/14 00:00,2025/11/14 08:00,0
SH001367,H001,急診,C0001,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001368,H001,急診,C0003,小夜班,2025/11/14 16:00,2025/11/15 00:00,0
SH001369,H001,心臟內科,C0006,夜班,2025/11/14 00:00,2025/11/14 08:00,1
SH001370,H001,心臟內科,C0006,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001371,H001,心臟內科,C0005,小夜班,2025/11/14 16:00,2025/11/15 00:00,1
SH001372,H001,神經內科,C0008,夜班,2025/11/14 00:00,2025/11/14 08:00,1
SH001373,H001,神經內科,C0007,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001374,H001,神經內科,C0007,小夜班,2025/11/14 16:00,2025/11/15 00:00,1
SH001375,H001,外傷外科,C0010,夜班,2025/11/14 00:00,2025/11/14 08:00,1
SH001376,H001,外傷外科,C0011,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001377,H001,外傷外科,C0012,小夜班,2025/11/14 16:00,2025/11/15 00:00,1
SH001378,H001,加護醫學,C0013,夜班,2025/11/14 00:00,2025/11/14 08:00,0
SH001379,H001,加護醫學,C0015,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001380,H001,加護醫學,C0015,小夜班,2025/11/14 16:00,2025/11/15 00:00,0
SH001381,H001,放射科,C0018,夜班,2025/11/14 00:00,2025/11/14 08:00,0
SH001382,H001,放射科,C0017,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001383,H001,放射科,C0017,小夜班,2025/11/14 16:00,2025/11/15 00:00,0
SH001384,H001,護理組長,C0021,夜班,2025/11/14 00:00,2025/11/14 08:00,0
SH001385,H001,護理組長,C0021,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001386,H001,護理組長,C0021,小夜班,2025/11/14 16:00,2025/11/15 00:00,0
SH001387,H002,急診,C0023,夜班,2025/11/14 00:00,2025/11/14 08:00,0
SH001388,H002,急診,C0022,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001389,H002,急診,C0022,小夜班,2025/11/14 16:00,2025/11/15 00:00,0
SH001390,H002,心臟內科,C0024,夜班,2025/11/14 00:00,2025/11/14 08:00,1
SH001391,H002,心臟內科,C0025,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001392,H002,心臟內科,C0024,小夜班,2025/11/14 16:00,2025/11/15 00:00,1
SH001393,H002,神經內科,C0027,夜班,2025/11/14 00:00,2025/11/14 08:00,1
SH001394,H002,神經內科,C0026,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001395,H002,神經內科,C0026,小夜班,2025/11/14 16:00,2025/11/15 00:00,1
SH001396,H002,外傷外科,C0029,夜班,2025/11/14 00:00,2025/11/14 08:00,1
SH001397,H002,外傷外科,C0028,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001398,H002,外傷外科,C0028,小夜班,2025/11/14 16:00,2025/11/15 00:00,1
SH001399,H002,加護醫學,C0031,夜班,2025/11/14 00:00,2025/11/14 08:00,0
SH001400,H002,加護醫學,C0030,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001401,H002,加護醫學,C0030,小夜班,2025/11/14 16:00,2025/11/15 00:00,0
SH001402,H002,放射科,C0033,夜班,2025/11/14 00:00,2025/11/14 08:00,0
SH001403,H002,放射科,C0032,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001404,H002,放射科,C0032,小夜班,2025/11/14 16:00,2025/11/15 00:00,0
SH001405,H002,護理組長,C0035,夜班,2025/11/14 00:00,2025/11/14 08:00,0
SH001406,H002,護理組長,C0035,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001407,H002,護理組長,C0035,小夜班,2025/11/14 16:00,2025/11/15 00:00,0
SH001408,H003,急診,C0036,夜班,2025/11/14 00:00,2025/11/14 08:00,0
SH001409,H003,急診,C0037,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001410,H003,急診,C0036,小夜班,2025/11/14 16:00,2025/11/15 00:00,0
SH001411,H003,心臟內科,C0039,夜班,2025/11/14 00:00,2025/11/14 08:00,1
SH001412,H003,心臟內科,C0038,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001413,H003,心臟內科,C0038,小夜班,2025/11/14 16:00,2025/11/15 00:00,1
SH001414,H003,神經內科,C0040,夜班,2025/11/14 00:00,2025/11/14 08:00,1
SH001415,H003,神經內科,C0040,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001416,H003,神經內科,C0040,小夜班,2025/11/14 16:00,2025/11/15 00:00,1
SH001417,H003,外傷外科,C0043,夜班,2025/11/14 00:00,2025/11/14 08:00,1
SH001418,H003,外傷外科,C0043,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001419,H003,外傷外科,C0043,小夜班,2025/11/14 16:00,2025/11/15 00:00,1
SH001420,H003,加護醫學,C0045,夜班,2025/11/14 00:00,2025/11/14 08:00,0
SH001421,H003,加護醫學,C0044,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001422,H003,加護醫學,C0045,小夜班,2025/11/14 16:00,2025/11/15 00:00,0
SH001423,H003,放射科,C0046,夜班,2025/11/14 00:00,2025/11/14 08:00,0
SH001424,H003,放射科,C0046,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001425,H003,放射科,C0047,小夜班,2025/11/14 16:00,2025/11/15 00:00,0
SH001426,H003,護理組長,C0048,夜班,2025/11/14 00:00,2025/11/14 08:00,0
SH001427,H003,護理組長,C0048,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001428,H003,護理組長,C0049,小夜班,2025/11/14 16:00,2025/11/15 00:00,0
SH001429,H004,急診,C0050,夜班,2025/11/14 00:00,2025/11/14 08:00,0
SH001430,H004,急診,C0051,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001431,H004,急診,C0050,小夜班,2025/11/14 16:00,2025/11/15 00:00,0
SH001432,H004,心臟內科,C0052,夜班,2025/11/14 00:00,2025/11/14 08:00,1
SH001433,H004,心臟內科,C0052,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001434,H004,心臟內科,C0053,小夜班,2025/11/14 16:00,2025/11/15 00:00,1
SH001435,H004,神經內科,C0054,夜班,2025/11/14 00:00,2025/11/14 08:00,1
SH001436,H004,神經內科,C0054,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001437,H004,神經內科,C0055,小夜班,2025/11/14 16:00,2025/11/15 00:00,1
SH001438,H004,外傷外科,C0056,夜班,2025/11/14 00:00,2025/11/14 08:00,1
SH001439,H004,外傷外科,C0056,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001440,H004,外傷外科,C0057,小夜班,2025/11/14 16:00,2025/11/15 00:00,1
SH001441,H004,加護醫學,C0058,夜班,2025/11/14 00:00,2025/11/14 08:00,0
SH001442,H004,加護醫學,C0059,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001443,H004,加護醫學,C0058,小夜班,2025/11/14 16:00,2025/11/15 00:00,0
SH001444,H004,放射科,C0060,夜班,2025/11/14 00:00,2025/11/14 08:00,0
SH001445,H004,放射科,C0061,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001446,H004,放射科,C0060,小夜班,2025/11/14 16:00,2025/11/15 00:00,0
SH001447,H004,護理組長,C0063,夜班,2025/11/14 00:00,2025/11/14 08:00,0
SH001448,H004,護理組長,C0062,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001449,H004,護理組長,C0062,小夜班,2025/11/14 16:00,2025/11/15 00:00,0
SH001450,H005,急診,C0066,夜班,2025/11/14 00:00,2025/11/14 08:00,0
SH001451,H005,急診,C0066,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001452,H005,急診,C0066,小夜班,2025/11/14 16:00,2025/11/15 00:00,0
SH001453,H005,心臟內科,C0067,夜班,2025/11/14 00:00,2025/11/14 08:00,1
SH001454,H005,心臟內科,C0067,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001455,H005,心臟內科,C0068,小夜班,2025/11/14 16:00,2025/11/15 00:00,1
SH001456,H005,神經內科,C0072,夜班,2025/11/14 00:00,2025/11/14 08:00,1
SH001457,H005,神經內科,C0071,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001458,H005,神經內科,C0070,小夜班,2025/11/14 16:00,2025/11/15 00:00,1
SH001459,H005,外傷外科,C0075,夜班,2025/11/14 00:00,2025/11/14 08:00,1
SH001460,H005,外傷外科,C0075,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001461,H005,外傷外科,C0074,小夜班,2025/11/14 16:00,2025/11/15 00:00,1
SH001462,H005,加護醫學,C0077,夜班,2025/11/14 00:00,2025/11/14 08:00,0
SH001463,H005,加護醫學,C0076,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001464,H005,加護醫學,C0076,小夜班,2025/11/14 16:00,2025/11/15 00:00,0
SH001465,H005,放射科,C0080,夜班,2025/11/14 00:00,2025/11/14 08:00,0
SH001466,H005,放射科,C0079,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001467,H005,放射科,C0081,小夜班,2025/11/14 16:00,2025/11/15 00:00,0
SH001468,H005,護理組長,C0084,夜班,2025/11/14 00:00,2025/11/14 08:00,0
SH001469,H005,護理組長,C0082,日班,2025/11/14 08:00,2025/11/14 16:00,0
SH001470,H005,護理組長,C0083,小夜班,2025/11/14 16:00,2025/11/15 00:00,0
SH001471,H001,急診,C0002,夜班,2025/11/15 00:00,2025/11/15 08:00,0
SH001472,H001,急診,C0003,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001473,H001,急診,C0002,小夜班,2025/11/15 16:00,2025/11/16 00:00,0
SH001474,H001,心臟內科,C0005,夜班,2025/11/15 00:00,2025/11/15 08:00,1
SH001475,H001,心臟內科,C0004,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001476,H001,心臟內科,C0006,小夜班,2025/11/15 16:00,2025/11/16 00:00,1
SH001477,H001,神經內科,C0008,夜班,2025/11/15 00:00,2025/11/15 08:00,1
SH001478,H001,神經內科,C0007,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001479,H001,神經內科,C0009,小夜班,2025/11/15 16:00,2025/11/16 00:00,1
SH001480,H001,外傷外科,C0012,夜班,2025/11/15 00:00,2025/11/15 08:00,1
SH001481,H001,外傷外科,C0012,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001482,H001,外傷外科,C0010,小夜班,2025/11/15 16:00,2025/11/16 00:00,1
SH001483,H001,加護醫學,C0013,夜班,2025/11/15 00:00,2025/11/15 08:00,0
SH001484,H001,加護醫學,C0014,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001485,H001,加護醫學,C0013,小夜班,2025/11/15 16:00,2025/11/16 00:00,0
SH001486,H001,放射科,C0016,夜班,2025/11/15 00:00,2025/11/15 08:00,0
SH001487,H001,放射科,C0017,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001488,H001,放射科,C0017,小夜班,2025/11/15 16:00,2025/11/16 00:00,0
SH001489,H001,護理組長,C0020,夜班,2025/11/15 00:00,2025/11/15 08:00,0
SH001490,H001,護理組長,C0019,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001491,H001,護理組長,C0019,小夜班,2025/11/15 16:00,2025/11/16 00:00,0
SH001492,H002,急診,C0022,夜班,2025/11/15 00:00,2025/11/15 08:00,0
SH001493,H002,急診,C0022,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001494,H002,急診,C0022,小夜班,2025/11/15 16:00,2025/11/16 00:00,0
SH001495,H002,心臟內科,C0024,夜班,2025/11/15 00:00,2025/11/15 08:00,1
SH001496,H002,心臟內科,C0025,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001497,H002,心臟內科,C0025,小夜班,2025/11/15 16:00,2025/11/16 00:00,1
SH001498,H002,神經內科,C0026,夜班,2025/11/15 00:00,2025/11/15 08:00,1
SH001499,H002,神經內科,C0027,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001500,H002,神經內科,C0026,小夜班,2025/11/15 16:00,2025/11/16 00:00,1
SH001501,H002,外傷外科,C0028,夜班,2025/11/15 00:00,2025/11/15 08:00,1
SH001502,H002,外傷外科,C0029,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001503,H002,外傷外科,C0029,小夜班,2025/11/15 16:00,2025/11/16 00:00,1
SH001504,H002,加護醫學,C0030,夜班,2025/11/15 00:00,2025/11/15 08:00,0
SH001505,H002,加護醫學,C0031,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001506,H002,加護醫學,C0030,小夜班,2025/11/15 16:00,2025/11/16 00:00,0
SH001507,H002,放射科,C0032,夜班,2025/11/15 00:00,2025/11/15 08:00,0
SH001508,H002,放射科,C0032,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001509,H002,放射科,C0033,小夜班,2025/11/15 16:00,2025/11/16 00:00,0
SH001510,H002,護理組長,C0035,夜班,2025/11/15 00:00,2025/11/15 08:00,0
SH001511,H002,護理組長,C0034,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001512,H002,護理組長,C0034,小夜班,2025/11/15 16:00,2025/11/16 00:00,0
SH001513,H003,急診,C0036,夜班,2025/11/15 00:00,2025/11/15 08:00,0
SH001514,H003,急診,C0036,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001515,H003,急診,C0037,小夜班,2025/11/15 16:00,2025/11/16 00:00,0
SH001516,H003,心臟內科,C0038,夜班,2025/11/15 00:00,2025/11/15 08:00,1
SH001517,H003,心臟內科,C0039,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001518,H003,心臟內科,C0038,小夜班,2025/11/15 16:00,2025/11/16 00:00,1
SH001519,H003,神經內科,C0041,夜班,2025/11/15 00:00,2025/11/15 08:00,1
SH001520,H003,神經內科,C0040,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001521,H003,神經內科,C0041,小夜班,2025/11/15 16:00,2025/11/16 00:00,1
SH001522,H003,外傷外科,C0043,夜班,2025/11/15 00:00,2025/11/15 08:00,1
SH001523,H003,外傷外科,C0043,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001524,H003,外傷外科,C0042,小夜班,2025/11/15 16:00,2025/11/16 00:00,1
SH001525,H003,加護醫學,C0044,夜班,2025/11/15 00:00,2025/11/15 08:00,0
SH001526,H003,加護醫學,C0045,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001527,H003,加護醫學,C0044,小夜班,2025/11/15 16:00,2025/11/16 00:00,0
SH001528,H003,放射科,C0046,夜班,2025/11/15 00:00,2025/11/15 08:00,0
SH001529,H003,放射科,C0046,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001530,H003,放射科,C0047,小夜班,2025/11/15 16:00,2025/11/16 00:00,0
SH001531,H003,護理組長,C0048,夜班,2025/11/15 00:00,2025/11/15 08:00,0
SH001532,H003,護理組長,C0049,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001533,H003,護理組長,C0048,小夜班,2025/11/15 16:00,2025/11/16 00:00,0
SH001534,H004,急診,C0051,夜班,2025/11/15 00:00,2025/11/15 08:00,0
SH001535,H004,急診,C0051,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001536,H004,急診,C0051,小夜班,2025/11/15 16:00,2025/11/16 00:00,0
SH001537,H004,心臟內科,C0052,夜班,2025/11/15 00:00,2025/11/15 08:00,1
SH001538,H004,心臟內科,C0053,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001539,H004,心臟內科,C0053,小夜班,2025/11/15 16:00,2025/11/16 00:00,1
SH001540,H004,神經內科,C0054,夜班,2025/11/15 00:00,2025/11/15 08:00,1
SH001541,H004,神經內科,C0054,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001542,H004,神經內科,C0054,小夜班,2025/11/15 16:00,2025/11/16 00:00,1
SH001543,H004,外傷外科,C0057,夜班,2025/11/15 00:00,2025/11/15 08:00,1
SH001544,H004,外傷外科,C0056,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001545,H004,外傷外科,C0056,小夜班,2025/11/15 16:00,2025/11/16 00:00,1
SH001546,H004,加護醫學,C0059,夜班,2025/11/15 00:00,2025/11/15 08:00,0
SH001547,H004,加護醫學,C0058,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001548,H004,加護醫學,C0059,小夜班,2025/11/15 16:00,2025/11/16 00:00,0
SH001549,H004,放射科,C0060,夜班,2025/11/15 00:00,2025/11/15 08:00,0
SH001550,H004,放射科,C0061,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001551,H004,放射科,C0061,小夜班,2025/11/15 16:00,2025/11/16 00:00,0
SH001552,H004,護理組長,C0062,夜班,2025/11/15 00:00,2025/11/15 08:00,0
SH001553,H004,護理組長,C0063,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001554,H004,護理組長,C0062,小夜班,2025/11/15 16:00,2025/11/16 00:00,0
SH001555,H005,急診,C0064,夜班,2025/11/15 00:00,2025/11/15 08:00,0
SH001556,H005,急診,C0066,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001557,H005,急診,C0064,小夜班,2025/11/15 16:00,2025/11/16 00:00,0
SH001558,H005,心臟內科,C0068,夜班,2025/11/15 00:00,2025/11/15 08:00,1
SH001559,H005,心臟內科,C0068,日班,2025/11/15 08:00,2025/11/15 16:00,0
SH001560,H005,心臟內科,C0069,小夜班,2025/11/15 16:00,2025/11/16 00:00,1
SH001561,H005,神經內科,C0071,夜班,2025/11/15 00:00,2025/11/15 08:00,1
SH001562,H005,神經內科,C0072,日班,2025/11/15 08:00,2025/11/15 16:00,0
